order_id,customer_id,order_date,order_amount,order_status,product_category
70bd7a8e-54e8-4a80-97c4-f2b2766a6584,230,2024-06-17,204.64,Completed,Clothing
1015249d-bdc5-441d-9e63-57312d4ea220,321,2024-09-25,577.85,Pending,Books
4082c73f-7580-4532-a90c-b44119c5962c,196,2024-09-09,725.17,Pending,Home & Garden
052c92e2-8861-433e-b002-5aee03c455ee,531,2023-05-26,525.8,Cancelled,Clothing
a68095fd-d1d8-44bf-8eb3-dd41cc825257,649,2023-03-18,824.82,Cancelled,Electronics
c3797add-522f-4216-84fe-dedbb313e9b9,71,2023-02-18,670.37,Completed,Clothing
0eb7f9cf-db56-484d-933b-c3b0f073edc5,270,2023-10-13,187.02,Cancelled,Toys
0cef8307-14b8-4f0e-8058-36f80f744089,794,2023-09-26,742.04,Completed,Home & Garden
eaaf55f8-ef26-4c16-acdc-564eea514bb5,587,2023-07-31,919.65,Pending,Electronics
f8d93f74-a412-4c0d-81ff-0d47e0888c8f,49,2023-06-23,740.22,Cancelled,Toys
82acb84c-4174-4397-a116-85826b836a00,836,2023-10-02,287.32,Completed,Home & Garden
de5bb765-bb51-4151-95b3-81ec32de90cd,896,2024-04-16,561.73,Cancelled,Toys
b34fef07-ccf8-4127-b1d5-164bb4e7c641,128,2023-05-25,349.7,Cancelled,Clothing
8ba7b1aa-0216-41d5-b638-fa7c02b80e50,750,2023-10-21,942.71,Completed,Home & Garden
ea88a2c3-d5b0-4887-a5db-87ef9794e44c,301,2024-09-13,67.34,Completed,Clothing
0a586d7b-6d94-4255-8e7c-80d98a4e16f9,120,2024-10-01,310.4,Completed,Electronics
06f0425f-d36d-4c53-8b23-088b2532b9f7,377,2024-01-07,150.0,Pending,Electronics
b9bb0bc6-81b1-478e-8960-c75728cfcc32,295,2024-04-16,112.45,Completed,Home & Garden
62b56b30-c776-46ac-bb83-721e51473629,593,2023-12-23,853.09,Completed,Toys
a2e034f0-fef0-4e12-9c45-75ee463728ca,668,2024-11-27,144.02,Cancelled,Home & Garden
c8395094-7c97-4db7-8b72-8696e45a17f6,454,2023-02-24,211.94,Cancelled,Books
9f596b5a-1947-4bc8-850f-9e295d7fc933,821,2023-08-11,332.9,Pending,Toys
d9c8fd88-85ea-49ab-9fd1-d593e8f8463d,458,2024-09-07,870.3,Cancelled,Clothing
400a71bb-f15e-41ff-aef0-b58a8431ecbf,843,2024-12-20,752.5,Pending,Electronics
e02377d9-0e91-41bc-9f9f-bc455dfcc524,218,2024-12-30,340.3,Cancelled,Toys
aa1bd758-cd6c-49e7-8da3-91b031c2c8be,765,2024-11-24,551.42,Cancelled,Clothing
67dfe851-6ce3-4169-86e0-30585771071b,65,2024-08-09,134.02,Pending,Electronics
0c45ce73-5aeb-4122-9be9-630e93c30875,766,2024-02-10,677.97,Pending,Home & Garden
171ba92b-622a-40d3-98fe-32c5d45a3535,345,2024-10-26,211.66,Cancelled,Clothing
827ffcc7-2ff7-4256-a2c3-ef860c04cc99,97,2024-09-05,367.0,Cancelled,Clothing
049f4ac6-e4cc-4dfe-b10e-8b7246890e60,787,2024-02-12,951.02,Cancelled,Home & Garden
384104b9-6d77-403b-b133-c06742287b99,11,2023-03-29,227.12,Cancelled,Books
64cec3d3-b3db-49ce-9e21-d3cbb09ec7b9,293,2023-06-04,575.75,Cancelled,Home & Garden
77be026c-2309-4a1d-8c0f-04651a8172d2,660,2024-02-26,950.79,Cancelled,Electronics
b042f269-df80-486e-ba91-e834f6cc1cf2,303,2023-07-17,16.97,Pending,Books
74c08ea4-109e-4a67-8f29-c087b67b16e9,946,2023-08-28,465.65,Pending,Home & Garden
b1d6db7a-61ad-493d-b55e-7dab0e759e5a,916,2023-06-16,814.97,Pending,Clothing
cee4f018-bba7-41c8-b7df-e22b327bd43c,861,2024-04-09,315.89,Completed,Clothing
47f1554e-ad4c-4f7d-9d3c-9e5bbbc819d3,228,2023-09-09,527.41,Completed,Books
8213025b-0bd3-49e8-97e9-cd23c4323bc5,395,2023-04-16,842.33,Completed,Books
20ca8221-a769-4498-ab27-951493d941f1,638,2023-11-23,433.31,Cancelled,Toys
7fef9387-c198-43c0-b2d9-663bd6648411,559,2024-08-05,358.97,Cancelled,Books
57c2c038-0d9c-43ba-a6ef-ba4df571353a,510,2024-02-01,775.72,Cancelled,Clothing
c73450e2-8b85-48fd-9629-cb092357482e,730,2024-04-10,346.65,Pending,Books
6cfcf52a-7109-4700-8d8d-80d5fa55fcbd,372,2024-03-20,664.1,Cancelled,Electronics
3425e94d-28ac-4053-a302-393c6bffefac,841,2024-12-10,133.88,Cancelled,Toys
53b99063-4f67-4ed1-857a-106a6f96fa29,345,2024-05-17,393.72,Pending,Toys
b430c4ec-9e7b-4047-b54d-74fb1a8369e9,933,2023-05-27,430.34,Completed,Home & Garden
dcb1de62-85c2-4cee-8c94-e14d70bc0eab,814,2024-06-07,679.59,Pending,Clothing
214d56eb-c464-496f-aff2-02738989a7cc,542,2024-02-02,681.37,Pending,Toys
40c21c22-506e-40da-b3ba-c909befa1f1d,455,2023-08-09,65.32,Cancelled,Home & Garden
c8ab43a2-c71e-459f-b2d9-42c5e0cb316b,990,2024-08-27,995.03,Pending,Books
15239785-7544-4dc0-97ac-9df6ace0a486,257,2023-11-16,932.53,Cancelled,Books
2071faf3-1937-423d-9088-c7973b541ff8,156,2024-10-28,780.0,Pending,Books
08628081-a4d4-4002-b693-5fdea09cee44,758,2024-05-30,71.56,Pending,Clothing
45fe2f77-7ec0-4549-919a-cd206b028609,747,2023-04-27,710.44,Completed,Electronics
27134c60-0aa0-4b80-8cb6-5a7de934491b,307,2023-05-04,293.28,Pending,Toys
ffb16dab-23b6-4c31-916e-56a0c01fcf30,295,2024-02-18,256.46,Completed,Clothing
70f272d6-0bbb-4a41-b033-87335ea30b1c,941,2024-12-31,788.94,Completed,Home & Garden
4d9a9490-ddaa-49f8-85e6-bbb7b0fcafa8,735,2024-04-09,134.83,Cancelled,Toys
dd745667-9ed6-4fd6-bdaf-97d65ed6f775,948,2024-12-05,235.05,Cancelled,Home & Garden
31d78c48-f1c3-4ad2-ba8c-4fdfc2beb69e,10,2024-01-07,107.56,Pending,Electronics
430ca1da-e719-4920-8ce3-f99197a6499b,964,2023-05-23,668.37,Completed,Toys
6c382ac9-0197-44d5-82cd-0a341b44f3e3,320,2023-07-31,611.97,Completed,Toys
a1f368cb-4af5-4e27-9bc1-2a4527924328,419,2024-06-30,890.98,Pending,Books
3d272f44-9bdc-47f6-b624-0c888e7a5670,956,2024-08-17,753.9,Pending,Clothing
a5d36fe9-c450-4b1f-b33c-da02f53462a3,258,2024-09-29,221.26,Pending,Home & Garden
05d80e8f-6bbe-419a-ad17-3ebdcf74bb13,386,2024-02-14,29.01,Pending,Clothing
6fd3beda-f70f-48e0-a3b1-cd9201d12d36,469,2024-06-02,734.91,Completed,Toys
b0900422-fe66-4173-ba2b-e89acd2aa64b,953,2024-07-19,761.59,Cancelled,Home & Garden
24060c8d-71c6-4ded-82ae-7d2cbac78086,226,2024-10-22,102.97,Pending,Clothing
1739f465-08f3-43f2-a395-bf6aa9028b0a,299,2023-10-26,990.94,Cancelled,Home & Garden
cddfcbc7-81a4-490f-a8e3-6f5d087b91e8,519,2024-12-09,148.89,Cancelled,Electronics
0405913e-1f82-40b3-bb88-0b35c932f843,477,2023-12-30,121.95,Completed,Electronics
2cd98e16-0d0f-4d29-a55e-55bf770e6b27,28,2023-05-23,675.33,Cancelled,Home & Garden
6581e9dc-abae-4f98-8364-b37af8825cbd,275,2023-12-31,658.41,Pending,Clothing
cb76ee7d-6194-4c1c-9d1d-d03e1034474a,194,2023-06-06,937.78,Cancelled,Clothing
239b04b5-2002-4d6b-9949-e24299c8ab45,928,2023-04-30,963.43,Cancelled,Toys
52bab458-1e9e-4b1b-8ee0-1a808eaf7716,203,2024-01-23,509.2,Cancelled,Home & Garden
9c35025f-4958-4e98-b050-13adb2ef02d8,531,2023-07-19,415.5,Completed,Clothing
6a4b79a4-0e7a-4b9d-9f97-022fdc8746c9,113,2024-08-14,365.52,Completed,Books
2e6e680d-c321-4b56-9bf9-be89fadf312c,277,2024-03-04,551.15,Completed,Toys
00bee1b4-72d8-49e5-8aff-1e64e47ef925,43,2024-05-06,377.49,Pending,Books
7ae210fa-af41-46b4-b86f-febb30601d84,499,2023-05-24,296.13,Completed,Clothing
aede38de-d1ec-4ed7-a374-8a8c3c49fbb4,80,2023-11-28,811.24,Completed,Electronics
8c665628-8ba5-4a5e-96d5-841720e7ad42,584,2024-12-20,560.63,Cancelled,Home & Garden
b28d0395-7bd5-449c-a780-7bfed690205e,528,2023-04-18,825.73,Pending,Books
a0721552-9414-49b4-9adb-24ce85ec6934,149,2024-04-04,385.02,Pending,Home & Garden
20ff7236-469e-4429-84d4-849317803f34,73,2023-09-18,600.19,Completed,Toys
598929fd-c99f-4f23-9ca1-9eed6181475e,55,2023-09-06,524.9,Cancelled,Toys
2a41e883-73c2-4cb4-b1d0-288f17bb3ff7,513,2024-08-01,749.83,Completed,Clothing
b885f3c6-e9fd-4462-adb0-c58fea6c5d64,644,2024-02-05,518.39,Completed,Toys
59ceae9c-ba0d-41f0-a4dc-866a83df9c1b,852,2023-04-11,977.06,Cancelled,Toys
8c92de02-1840-4856-b996-525f969fd384,210,2023-04-30,286.27,Cancelled,Electronics
a293f27b-754f-4578-8bfd-832d0fdb5bed,630,2023-08-28,813.28,Cancelled,Home & Garden
d7978a32-5f5a-4169-8158-e2fd95f8c9cf,521,2024-01-02,332.34,Pending,Home & Garden
d8798552-86c4-4780-823e-c07abd0927b9,377,2024-03-05,225.13,Completed,Electronics
a043b886-7b73-45d1-ad8b-54caba6d32ea,468,2023-03-20,237.44,Pending,Books
32540c0f-af5c-4d74-985c-8c6f4320ff9f,354,2024-12-06,870.83,Pending,Toys
17e68adf-f231-4942-8870-636eab9f958f,545,2023-01-06,659.73,Completed,Toys
688ef745-659f-4b65-9b67-ddf714955ba0,436,2023-04-18,541.49,Cancelled,Toys
c3beaeba-7ee4-4a70-af5a-1ed06e954e5e,566,2024-11-02,837.35,Cancelled,Home & Garden
c91bc74b-063d-472a-b877-489662d7edd2,87,2023-06-26,632.84,Cancelled,Toys
b559d992-e0b4-45e8-90d6-175b8569d292,260,2024-12-31,793.8,Pending,Books
e2d739a8-9c63-4c85-85e9-1b2344304dea,242,2024-08-31,379.31,Cancelled,Electronics
e805b529-ce61-436e-b4b3-279f3bf450fa,862,2023-10-16,606.83,Pending,Clothing
4e864cb5-0d9c-47db-9d26-42703dffae2f,681,2023-08-26,319.03,Cancelled,Books
424b9362-5c76-49f6-b0a3-7aa2245a87b2,671,2024-08-25,147.59,Completed,Toys
44205198-92c0-4a49-a819-dd66e25507fb,499,2024-10-31,834.76,Cancelled,Home & Garden
5ebb383c-fdde-46f0-990b-de8f44cefa25,159,2024-06-15,682.18,Pending,Home & Garden
b74f4d92-dc5f-4372-a538-c7cf57279dca,833,2023-04-02,354.33,Completed,Clothing
383e85b6-0834-4f7c-a4a3-9d3bd2c43157,410,2024-12-23,793.96,Completed,Home & Garden
438ea133-c3bd-46a5-b37f-ca21e28f9b4f,366,2024-11-02,409.52,Completed,Electronics
83fdd478-5985-4c9e-8788-bcf370173e88,499,2023-12-07,810.97,Cancelled,Clothing
70e8f1d4-f7b5-481e-a062-1838564c0627,957,2024-06-06,79.97,Cancelled,Electronics
2fe99f23-13c0-45ca-9d02-f8a44938e94f,582,2024-05-23,759.07,Cancelled,Toys
29eb89bc-db39-4c5e-8f96-7bb9b3c9cdfc,601,2024-02-29,494.07,Completed,Toys
2088f58e-58f8-4f4a-8d7c-e35c16afac9e,278,2024-02-03,750.5,Completed,Books
08c9e630-5d26-4d16-9347-9b842181fe5a,270,2024-06-22,254.14,Pending,Toys
0487218f-5e76-4f47-a9b4-d6ee4d0d075d,206,2023-07-12,381.78,Cancelled,Books
4fb54ee7-6fa8-47bc-880b-7b3d9b28246b,98,2024-01-25,968.5,Completed,Books
0184ff35-aadf-4bcb-83d0-794455d26962,761,2023-09-02,633.53,Completed,Electronics
ce56f8b5-f7e0-48c6-996c-b5d598598380,743,2023-01-25,284.07,Pending,Toys
6591af07-d6f0-4a4d-8b17-af2f2a0024bc,998,2024-11-14,259.09,Completed,Electronics
3b998d93-3199-41be-bb4d-e073be3cdcec,367,2023-04-23,779.46,Cancelled,Electronics
d3d1e580-c4e1-4d16-8ac3-c78606b0ba4d,635,2023-02-21,321.31,Pending,Clothing
74c35987-dba4-4314-a844-8e4f6088960b,400,2023-01-29,350.63,Cancelled,Home & Garden
b0adae89-fd47-4424-9392-6281351b9de5,533,2023-06-05,340.08,Cancelled,Electronics
f01540e6-e1d3-4e29-ac4a-7298c03344ac,635,2024-01-18,519.16,Pending,Home & Garden
ba7d41e2-cd81-4aeb-bf70-0dd4fb98a1f4,908,2023-03-22,606.25,Cancelled,Books
edc066c8-60ad-4137-8443-59d334cb782e,225,2023-09-29,193.3,Pending,Toys
37a7c5ef-7b9a-4a19-9429-3f76af5bf026,647,2023-02-28,164.8,Cancelled,Home & Garden
dc0d73ee-455c-47ae-8ff5-af8849de87b3,194,2024-10-12,831.06,Completed,Home & Garden
f3644ec3-21d7-4453-98e7-7270432dfc97,689,2024-01-11,781.4,Pending,Home & Garden
86983e2e-2d09-4e05-8f9f-089542b5ddc4,757,2024-12-23,548.62,Cancelled,Books
9392a325-d258-493f-8168-c1a6633d1351,925,2024-12-28,576.63,Cancelled,Home & Garden
f195c329-6941-46c6-8da6-54536b0aa953,749,2024-07-01,363.98,Cancelled,Toys
8d8a7d28-3770-4bd2-a964-fc521debdb46,84,2024-10-09,837.34,Cancelled,Electronics
5ef5153e-a95d-463b-8262-755fd6c6b06c,309,2023-12-29,824.23,Completed,Electronics
2814365c-fba8-4a56-bda7-193683fa5906,789,2024-07-29,26.58,Completed,Electronics
7918784c-a9f3-43dc-919f-3cab4b73e2f9,695,2024-11-21,359.48,Pending,Books
2899eedf-7a0f-4c4f-bd6b-baccbc5379a1,409,2024-04-17,550.98,Cancelled,Home & Garden
63c01b06-e150-419e-bd07-f4e807aff2cb,62,2023-12-30,759.4,Completed,Toys
481b4749-dae2-4828-a61f-94d409a59775,670,2024-04-01,684.39,Pending,Clothing
54ebcc59-bed7-4a68-92da-035a6ec27317,500,2024-07-26,463.58,Cancelled,Electronics
756dcdad-7ed4-48a6-9191-f02a869a78b1,805,2023-07-23,492.26,Cancelled,Clothing
24de963c-fbac-41a1-be83-c2a55c94ee70,830,2023-04-30,856.19,Pending,Home & Garden
301d2ffe-fa35-4df8-b141-c61158d0109e,86,2023-10-13,916.35,Completed,Toys
5b7cbaf2-ea61-4051-ab53-706ab9f83b17,692,2024-03-04,101.45,Pending,Books
395dcfba-d558-4836-8a9e-0b8a377a775e,832,2023-11-09,807.17,Pending,Home & Garden
90d07910-8906-4d7b-9568-a25c1c471edb,145,2024-08-13,374.12,Completed,Electronics
a3bbf9a6-081f-436a-81d5-37dd4c9013f7,123,2023-11-05,774.41,Pending,Electronics
10c3e5ab-d0df-487d-b05f-f0dcdb1bc5fa,426,2023-03-09,504.73,Completed,Toys
10812e25-538c-4138-b75d-14be0905c69f,984,2024-08-07,67.9,Pending,Home & Garden
49c8f516-3cb1-45f3-8298-d21126e93c27,496,2024-12-25,165.99,Cancelled,Home & Garden
f478228d-706d-438f-b348-81a5c788bb57,846,2024-10-01,777.69,Pending,Home & Garden
876dad74-8ee9-48a3-88d0-e124296de2a0,143,2024-05-05,389.46,Cancelled,Toys
5491e359-6dc4-4526-830c-af55bc28af72,489,2024-06-20,963.17,Completed,Home & Garden
528b05f3-e677-410d-9ec4-98512d75c8a9,311,2024-11-07,182.2,Completed,Electronics
d82f6639-c9ea-44bc-9389-0d88f6cc0592,343,2023-06-15,731.37,Completed,Electronics
8f8f4b5b-5202-4709-bc56-7e8c9299abe8,881,2023-08-08,524.34,Pending,Home & Garden
80c56572-0437-4860-a723-f664405b79c5,504,2023-06-03,302.77,Completed,Books
1e8d485a-97cb-41cd-b45f-b2214a5213b9,116,2024-06-26,176.53,Pending,Home & Garden
a78abc76-6de8-4fda-9e78-3ff64ab9216f,607,2023-07-05,187.94,Completed,Electronics
0f542f01-cb1e-4274-bcb7-d560e2f4a8cf,826,2024-10-21,227.14,Pending,Clothing
68e74512-79ed-4434-b9d5-b15cdfdfee74,131,2024-03-01,458.33,Pending,Clothing
6a3423f8-ce37-489f-8df4-9fd2fed88908,488,2023-06-01,858.44,Cancelled,Books
910d27c3-af94-4124-8811-7902ea306b11,214,2024-10-23,161.46,Completed,Home & Garden
c8544bf1-6df1-474a-92ad-a7b88537d00d,87,2023-09-08,605.77,Pending,Toys
72ee13ca-8f3e-465a-89fb-3cd659d6f70f,113,2023-12-18,591.52,Pending,Electronics
84e679e6-0e4b-4bfc-9835-ed0fdbb822c4,532,2023-12-13,246.05,Completed,Electronics
8cfd3a97-e88a-46d2-893d-08f17940f3c9,379,2024-01-13,482.47,Cancelled,Clothing
b1813ada-9541-4460-a19b-e074134ad54e,584,2023-08-11,957.61,Pending,Books
0b3753cd-e136-4163-a832-d41fe7c08f59,407,2024-05-05,158.6,Pending,Home & Garden
0a97d122-fbd8-4f2c-8081-6e18a2d36a2b,887,2023-01-04,42.6,Cancelled,Books
3bdf43e0-9931-43bd-90f8-f4294fe885de,505,2023-10-29,911.29,Pending,Electronics
dcdc0119-4de7-4016-af99-4a7a16e0dd26,870,2024-09-14,417.96,Cancelled,Toys
52525f01-509c-4fa8-944f-cfa27f66195e,888,2024-07-09,148.2,Completed,Home & Garden
567bbed9-1b39-4964-aca9-7f6d6ecb2e33,390,2023-09-06,18.95,Pending,Clothing
b380f2c1-6201-4c4a-a7ff-246c539b146f,700,2023-06-05,858.82,Completed,Clothing
e2eb4cff-09cb-409e-af0a-8ad966246267,632,2023-06-10,686.06,Completed,Clothing
8e7f4408-ce84-4531-ab13-28bf29d5172b,234,2024-06-24,164.6,Pending,Clothing
8547d14e-5692-4e18-8910-ab351a82cf88,931,2023-06-17,424.07,Completed,Toys
62dc2fa9-f8df-4c26-81b4-c938f2244062,148,2024-03-16,670.8,Pending,Books
2e0fffb5-0cc1-4c70-90cc-8edb17ab4ed5,304,2023-11-28,666.31,Pending,Clothing
f7826e64-a401-4974-a09e-c34d9c7a1241,332,2024-01-29,673.25,Completed,Home & Garden
443e5e8c-8e0d-46b3-93a2-951a69d592fd,636,2024-07-09,884.17,Completed,Home & Garden
359b6999-d329-48e3-8d64-cd84e3062bad,409,2023-07-03,670.07,Completed,Toys
36d90075-c17d-4b0b-b5d9-b920bd65c3de,543,2024-12-16,397.16,Pending,Home & Garden
6b90430f-f160-4ef2-95ed-fba640ff24da,819,2023-09-03,836.05,Pending,Home & Garden
8ca8805c-c79b-4e23-8352-3b35888b579d,586,2023-11-12,293.07,Cancelled,Clothing
95a63af9-37b3-496a-b38c-a8cf72b200f1,143,2024-03-16,89.73,Pending,Clothing
0e3a8a44-9466-41d4-852f-ceaac751fd92,466,2024-04-26,439.96,Pending,Books
463b80b5-761e-48d6-aa1a-51a97099d31f,409,2023-06-14,810.3,Cancelled,Electronics
37628898-02a5-446e-a37f-f85adb3cf160,375,2023-11-12,614.25,Cancelled,Clothing
212e9dfa-74a9-44a3-848a-ba8d212b2d96,284,2024-03-21,341.01,Pending,Electronics
253b81d2-9714-49f0-8919-bdb3baf2991a,8,2023-04-16,80.34,Cancelled,Home & Garden
e8f03b60-28ec-43d6-b418-b3c47408eceb,14,2023-09-01,537.53,Completed,Home & Garden
2791cf55-9960-4c2b-a950-7b76b34b2083,984,2023-10-29,706.03,Completed,Books
d9b1e5fb-311f-4117-97ac-b28bf05abaa3,154,2024-08-22,916.52,Pending,Books
53f44684-8100-4161-a7eb-e0bccc7756fc,162,2023-06-13,945.54,Completed,Books
ef28672e-9c50-4f36-9873-0f7008d3d2c5,267,2023-12-19,185.88,Cancelled,Clothing
19fb199e-3e25-4683-9842-5f5450b41a04,106,2023-12-01,609.42,Pending,Electronics
7350d24b-e13b-4b71-9bbd-025e2764d53d,435,2024-09-27,119.16,Pending,Home & Garden
14e55376-8143-4ee0-b218-6fd88a266271,165,2024-07-02,206.0,Cancelled,Toys
99c60a2d-b640-47c9-9e19-1d95321caa51,372,2023-03-25,521.93,Completed,Books
54772f79-059a-467f-9230-4a17f99b6b80,571,2023-12-18,593.21,Pending,Home & Garden
cdd9e6ac-6cbb-4425-9bbf-177b69186f62,455,2023-12-14,595.71,Pending,Home & Garden
c3efdc6f-8863-4839-ae07-90e15154c658,343,2024-10-08,121.55,Cancelled,Home & Garden
9294242a-7022-496b-b8aa-415349986127,346,2023-07-04,669.93,Cancelled,Clothing
c0b2f629-06ca-4d7e-bef9-0323ec8ff2d0,624,2024-07-21,976.6,Completed,Toys
a2447677-f321-4f12-9742-392a42a4ea26,139,2024-12-10,571.12,Completed,Home & Garden
8b651894-e39b-4777-ab77-31ece5926ccd,967,2024-03-29,121.41,Pending,Home & Garden
1e17adee-c332-44d0-9e96-8208d6c20fce,795,2024-09-29,987.75,Completed,Clothing
e42ba2b0-cee2-4725-a83c-22b48a9c4343,734,2023-07-28,729.83,Pending,Books
466c0749-ff8c-41a5-be8c-53e002710e6b,460,2023-01-02,903.99,Cancelled,Toys
c8b2450d-d952-4196-8da2-c2c97d47054c,93,2023-05-30,295.62,Pending,Clothing
8ef0aa31-1ff2-400e-b89e-3ff87a22b62d,469,2024-10-05,706.69,Cancelled,Toys
1b2e8b49-8ea9-4b3e-8149-9aadcc9755d4,409,2024-09-19,470.22,Pending,Books
59dbcc54-8d27-45ca-bd1a-43860d936738,504,2024-11-06,109.93,Cancelled,Clothing
3d1d2e6f-7183-4457-b6a0-6414436de837,122,2023-05-08,204.53,Cancelled,Books
c46988eb-8e4c-42d3-b4cf-fda9ae3953ff,816,2023-09-10,964.7,Cancelled,Clothing
dba5879d-5e1c-49a2-86aa-dae5efdb054d,34,2024-07-31,604.21,Pending,Toys
706ccc3b-75d6-490e-a140-3687659d4f5a,503,2023-01-15,738.25,Cancelled,Home & Garden
0db30e62-2d00-4773-b5e5-71d1e65ca028,570,2024-03-28,349.44,Pending,Books
ca70c897-b361-45b5-90db-183d3f70eac4,969,2024-01-23,611.06,Completed,Books
492e4392-4273-4b29-a975-5c92653d219b,577,2024-07-04,302.42,Pending,Clothing
eeacfdd7-0693-41b9-ae0f-a61ddda50abe,79,2023-01-10,226.61,Pending,Clothing
5ca27b16-434c-432f-b05e-e7aa82ea5ebd,309,2024-08-26,476.64,Cancelled,Clothing
676d95de-180f-4bef-8f5a-5640771ac3cc,735,2024-12-03,133.94,Completed,Clothing
4171f54e-d4b6-45c7-aa24-2127cb26673d,29,2024-04-11,377.54,Completed,Electronics
76b353ea-8d11-45be-b764-111b17e2216d,51,2024-11-16,966.6,Cancelled,Electronics
a443ec12-3335-4db4-b935-890372b0d1a2,796,2024-09-05,120.96,Cancelled,Electronics
09239ef7-8bcf-4666-9608-53ce89874cb1,887,2024-12-23,507.35,Pending,Clothing
323ee2ba-d86a-4bd1-894a-d7239fb61d78,850,2023-04-16,814.13,Completed,Home & Garden
ef4202df-fd87-43a4-80aa-8fb8e7877bee,466,2024-05-03,859.46,Pending,Electronics
5e913ad7-22aa-4ddb-bf2b-d491a81b92d3,891,2024-03-07,188.51,Pending,Toys
af5aa867-d98c-465d-a46f-eafb72316a34,853,2023-08-30,895.05,Cancelled,Electronics
064d56ae-7ca9-498d-90e2-5b974910c9e3,678,2023-07-08,738.99,Pending,Clothing
8c64e750-0390-4d76-a732-cff5691b41f3,280,2024-05-18,776.41,Cancelled,Toys
a82e63f0-4850-416a-8893-ff48b4752d5f,609,2023-10-12,999.99,Cancelled,Books
17eea7aa-e781-4583-976a-83fb908dc2e5,508,2024-08-01,602.55,Cancelled,Clothing
0d018235-bbd7-48a1-b4e6-a0d0459a7bc7,18,2024-06-04,548.36,Pending,Books
6458e910-70b9-4eee-944f-84a7768e36cd,420,2024-10-26,875.38,Pending,Electronics
b968b1ae-c427-4cfa-a58d-ba1a25b5260d,661,2023-10-12,556.15,Cancelled,Clothing
3191f6da-27fc-43b7-a764-dd20ec2158d1,313,2024-02-18,905.33,Cancelled,Clothing
75da00ae-e745-43d8-aac0-87e990798235,974,2024-03-31,241.99,Cancelled,Books
86761142-3f3e-4221-a161-ca55b7ffb747,416,2023-05-20,991.22,Cancelled,Home & Garden
46994d22-c3d8-439b-a2fd-6e297d9227e9,684,2023-01-17,929.83,Completed,Home & Garden
91a4d844-e1aa-49ab-8222-cf94799553d5,330,2023-10-03,796.04,Completed,Electronics
984420d3-3518-4240-82a3-2b1c105e31c9,118,2023-11-02,373.34,Completed,Toys
211f2e89-4fc8-407d-9e73-0bc42a864a90,49,2023-09-25,663.76,Completed,Home & Garden
55555eb1-ba35-4af2-8d3c-b4f6bcb76c78,442,2023-09-22,224.84,Cancelled,Books
c7daead4-fc8d-4d95-8ffc-9ee95822ccc0,126,2023-12-05,931.81,Cancelled,Home & Garden
eb988a21-9caa-46ec-b8d7-8ac69a241c6e,404,2024-07-03,323.65,Cancelled,Electronics
c91cbf79-1f55-4b3b-8526-545105679b79,862,2023-11-23,407.6,Completed,Books
9b11e49a-857f-40c4-9eb4-def8c3038083,916,2023-06-21,702.59,Cancelled,Clothing
e6d360f5-4b21-4f1b-983b-026d0dc87168,622,2023-12-25,867.75,Completed,Toys
1f871e62-483a-4a15-b87d-bf407267571b,216,2023-11-08,250.01,Cancelled,Books
8882bf75-3bb1-46bc-90e9-447511ecabf5,185,2023-04-03,302.19,Cancelled,Clothing
39de9435-cef1-406f-9158-137af7422eb7,511,2023-06-04,321.91,Pending,Books
86246612-55b4-4e99-860c-e34cd151c2ca,882,2023-01-04,622.65,Pending,Clothing
32d08eea-bedd-41eb-aba9-6f22c5756353,952,2024-03-03,627.45,Completed,Books
9c9e0c70-f796-450b-b51d-42b40e15430a,746,2024-03-25,437.89,Cancelled,Home & Garden
2bd2ae18-212c-4a91-bd4c-5d212348e9fc,268,2023-06-19,538.82,Pending,Home & Garden
b36f69d0-84c8-41e4-bad0-0c61c4a8b5f9,664,2023-07-20,473.56,Completed,Electronics
5b7254c9-6f18-4001-accb-dd9b4e14f0e3,309,2023-11-25,332.95,Pending,Toys
aa85b986-d1c4-4d1c-8b4a-4b2ccff95462,914,2023-11-28,657.32,Completed,Books
34339d73-a1de-4d71-a6cd-55963cab6be8,794,2023-01-05,845.33,Cancelled,Electronics
04f53bcd-c609-4c2e-ab9c-db633ed34e30,58,2024-02-03,234.26,Cancelled,Clothing
ef83d2fe-3c9c-4e90-95c9-02d488f6d04b,104,2024-12-07,128.83,Completed,Books
03b0aeac-b264-4cdc-badb-5319f956f846,222,2024-02-21,322.46,Completed,Home & Garden
bab8fe3c-9fa4-4361-a701-7c801dcc9ecd,92,2024-10-22,874.42,Cancelled,Books
cfbbd78d-3372-4f1b-ab30-a336b4d0477b,56,2024-11-25,844.07,Completed,Home & Garden
870e058a-3fc3-4908-9dc6-5883f70e3535,985,2023-07-08,638.93,Completed,Home & Garden
c250ca4e-9a35-4173-967e-9966d8cb6f54,864,2023-09-04,977.39,Completed,Books
68041ca1-511d-453a-8cea-fd9725cac133,375,2023-03-24,466.56,Completed,Clothing
b6c5d7b0-9918-46e5-b270-9ac8c57a9c95,754,2023-10-26,937.92,Cancelled,Home & Garden
3dce16c3-7221-4d0d-bca3-0e239d3832df,606,2023-04-19,779.24,Pending,Books
0fa46e62-77ef-4dfc-9f31-1806d440b183,488,2024-06-16,653.84,Completed,Home & Garden
b1436095-a432-49b6-bd7c-d00f26ef2373,102,2023-01-22,562.08,Pending,Toys
